,SKU,PRODUCT_NAME,PRICE,PRODUCT_CATEGORY,PACK_SIZE,REVIEW_COUNT,REVIEW_DATE,REVIEW_TIME,PRICE_RATING,QUALITY_RATING,VALUE_RATING,REVIEW_CONTENT,URL,DATE_OF_CREATION,LAST_UPDATED_DATE,STATES
108,8906087776635,Ubtan Cleansing Milk with Turmeric & Saffron for Gentle Cleansing – 100ml,349.00,skin,100ml,39.0,2022-03-22,08:22:23,5.0,0.0,0.0,"This is the best turmeric cleanser I have ever come across. Also, I use Ubtan Cleansing Milk by Mamaearth after my workout. It is very refreshing, and makes my skin clean and refreshing, mild and soothing. The price of this Turmeric Face Cleanser is very economical for daily use.",https://mamaearth.in/product/ubtan-cleansing-milk-for-face-with-turmeric-saffron-for-gentle-cleansing-100ml,2021-08-12,2022-09-01,Rajasthan
109,8906087775980,Rosehip Face Serum with Rosehip & Gotu Kola for Glowing Skin – 30 ml,499.00,skin,30ml,68.0,2022-03-22,08:20:30,5.0,0.0,0.0,Mamaearth’s non-greasy and deeply mositurizing rosehip oil face serum DIY offers deep moisturization to my skin. Works well for female skin type and has an economical price too.,https://mamaearth.in/product/rosehip-face-serum-for-glowing-skin-with-rosehip-gotu-kola-for-glowing-skin-30-ml,2021-08-10,2022-09-15,Odisha
110,8906087776512,Apple Cider Vinegar Face Mask With Apple Cider Vinegar & Rosehip Oil for Clear and Glowing Skin – 100 g,499.00,skin,100g,48.0,2022-03-21,07:18:11,5.0,0.0,0.0,"My cousin suggested using ACV for face hydration. When I searched for the best apple cider vinegar for skin, I got to know about Mamaearth's range of skincare products. I checked for apple mask price in India and I ordered it from Mamaearth. I have used it twice since then and already love the product. 
",https://mamaearth.in/product/apple-cider-vinegar-face-mask-with-apple-cider-vinegar-and-rosehip-for-clear-and-glowing-skin-100-g,2021-07-30,2022-07-10,Punjab
111,8906087776512,Apple Cider Vinegar Face Mask With Apple Cider Vinegar & Rosehip Oil for Clear and Glowing Skin – 100 g,499.00,skin,100g,48.0,2022-03-21,07:17:35,5.0,0.0,0.0,I use Mamaearth face mask- apple cider vinegar for face pigmentation. Amazing results since first use along and it comes with the best apple mask price in India so far. I think I would recommend using this product with my friends and family.,https://mamaearth.in/product/apple-cider-vinegar-face-mask-with-apple-cider-vinegar-and-rosehip-for-clear-and-glowing-skin-100-g,2021-07-30,2022-07-10,Uttar Pradesh
112,8906087776468,"Milky Soft Natural Lip Balm for Babies with Oats, Milk & Calendula – 4g",199.00,skin,4g,60.0,2022-02-25,05:13:19,5.0,5.0,5.0,"I had my first child 5 months ago and as soon as winters began it became troublesome for us as he started developing chapped lips which were hurting..... and the baby lip balm price in the offline market was skyrocketing and the products weren't valueable either, thankfully my sister recommended mamaearth lip balm for baby which contained natural ingredients.",https://mamaearth.in/product/100-natural-milky-soft-lip-balm-for-kids-babies-for-12-hour-moisturization-with-oats-milk-and-calendula-4g,2021-07-25,2022-09-05,Madhya Pradesh
113,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2022-08-31,21:06:01,5.0,0.0,0.0,Talking about vitamin c serum mamaearth price....affordable and worthy.....product quality is very nice ...skin texture is improving....just give it a try!,https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Haryana
114,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2022-07-04,11:44:33,3.0,5.0,3.0,This vitamin c serum for face is just cherry on the top for skin care routine.. Best result giving serum. My skin texture has been improved after a use of 1 month only. Also this vitamin c face serum price is worth the cost. ,https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Uttarakhand
115,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2022-04-08,09:40:56,4.0,5.0,4.0,vitamin c serum mamaearth price is affordable and it is filled with the natural goodness.....so good product..does only good to my skin ...and made it so refreshing and keeps it healthy and nourishing,https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Chandigarh
116,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2022-04-08,09:17:40,4.0,5.0,4.0,mamaearth vitamin c serum price is quite pricey...but totaly worth it...cuz i does the work....Gave my face a natural glow...and provides instant freshness...,https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Uttar Pradesh
117,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2022-02-07,04:47:06,4.0,5.0,5.0,"Surprised to see the magic done by this face serum- it has healed my skin of all blemishes. Earlier, I used to get many pimples, breakouts, acne scars. The best Vitamin C Serum by Mamaearth has treated all those issues to a great extent. I would highly recommend it. If compared to other brands, the price of this serum is very pocket-friendly. ",https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Uttar Pradesh
118,8906087775997,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination – 30ml,699.00,skin,30ml,74.0,2021-09-01,14:14:59,5.0,0.0,0.0,So nice product .it is work immediately and we get result but the price range is more ,https://mamaearth.in/product/10-vitamin-c-face-serum-essence-serum-with-vitamin-c-and-gotu-kola-for-skin-illumination-30ml,2021-07-25,2022-09-08,Gujarat
119,8906087776574,Rice Wonder Water With Rice Water & Keratin For Detangled Hair in 7 Seconds - 100 ml,349.00,hair,100ml,96.0,2022-03-22,07:50:37,5.0,0.0,0.0,Mamaearth ek aisa brand hae jo sirf nature ko promote karta hai so over all har tarh se best hae bas price bahut high hae .....,https://mamaearth.in/product/rice-wonder-water-hair-serum-for-women-for-detangled-hair-in-7-seconds-with-rice-water-keratin-100-ml,2021-07-23,2022-09-14,Gujarat
120,8906087776574,Rice Wonder Water With Rice Water & Keratin For Detangled Hair in 7 Seconds - 100 ml,349.00,hair,100ml,96.0,2022-03-22,06:58:37,5.0,0.0,0.0,Mamaearth Rice Wonder Water price fits every budget and is quite more effective than the products I have used so far. ,https://mamaearth.in/product/rice-wonder-water-hair-serum-for-women-for-detangled-hair-in-7-seconds-with-rice-water-keratin-100-ml,2021-07-23,2022-09-14,Maharashtra
121,8906087776000,Aqua Glow Gel Face Moisturizer With Himalayan Thermal Water and Hyaluronic Acid for 72 Hours Hydration - 100ml,699.00,skin,100ml,145.0,2021-11-17,07:25:08,5.0,0.0,0.0,"I am already in love with all ur products, but with this Aqua range, I'm in love with the packaging too.  All the mamaearth products be it hair, body or face products, all are awesome and worth the price, quantity and quality.",https://mamaearth.in/product/aqua-glow-gel-face-moisturizer-with-himalayan-thermal-water-and-hyaluronic-acid-for-72-hours-hydration-100ml,2021-07-02,2022-09-14,Chandigarh
122,8906087776000,Aqua Glow Gel Face Moisturizer With Himalayan Thermal Water and Hyaluronic Acid for 72 Hours Hydration - 100ml,699.00,skin,100ml,145.0,2021-08-06,06:25:36,5.0,0.0,0.0,One of the best gel I have love it awesome gel and price is also as product,https://mamaearth.in/product/aqua-glow-gel-face-moisturizer-with-himalayan-thermal-water-and-hyaluronic-acid-for-72-hours-hydration-100ml,2021-07-02,2022-09-14,Maharashtra
123,8906087776086,Aqua Glow Face Serum with Himalayan Thermal Water and Hyaluronic Acid - 30 ml,699.00,skin,30ml,92.0,2022-07-18,09:59:11,3.0,5.0,3.0,"Very short and honest Mamaearth foundation review.....good to skin, Provides bright glowing skin, Subtle makeup look.  Best in this mazing price.",https://mamaearth.in/product/aqua-glow-face-serum-with-himalayan-thermal-water-hyaluronic-acid-30-ml,2021-07-02,2022-09-13,Punjab
124,8906087776086,Aqua Glow Face Serum with Himalayan Thermal Water and Hyaluronic Acid - 30 ml,699.00,skin,30ml,92.0,2022-03-20,04:52:11,5.0,0.0,0.0,Little bit expensive price ,https://mamaearth.in/product/aqua-glow-face-serum-with-himalayan-thermal-water-hyaluronic-acid-30-ml,2021-07-02,2022-09-13,Rajasthan
125,8906087776086,Aqua Glow Face Serum with Himalayan Thermal Water and Hyaluronic Acid - 30 ml,699.00,skin,30ml,92.0,2022-03-16,12:39:05,4.0,0.0,0.0,High price so normal people can not buy this product,https://mamaearth.in/product/aqua-glow-face-serum-with-himalayan-thermal-water-hyaluronic-acid-30-ml,2021-07-02,2022-09-13,Madhya Pradesh
126,8906087776239,Natural Nourishing Bathing Soaps - 5x75g,375.00,body,5*75g,103.0,2022-05-24,10:32:56,4.0,5.0,4.0,"All products are very good and I expected henna products from u.. It's also full filled......Also the mamaearth soap price is quite ok for me......Like the mama earth soap price is all worth it acc to the quality I seem .Love Love!
 ",https://mamaearth.in/product/natural-nourishing-bathing-soaps-5x75g,2021-06-28,2022-09-01,Madhya Pradesh
127,8906087776239,Natural Nourishing Bathing Soaps - 5x75g,375.00,body,5*75g,103.0,2022-01-21,03:44:17,5.0,0.0,0.0,"This value pack is worth its price. I like the soap combination. It's smooth and soft on the skin and can be applied on face as well.
Naturally fragrant and free of chemicals.",https://mamaearth.in/product/natural-nourishing-bathing-soaps-5x75g,2021-06-28,2022-09-01,Madhya Pradesh
128,8906087776246,Charcoal Nourishing Bathing Soap With Charcoal and Mint for Deep Cleansing - 5x75g,375.00,body,5*75g,83.0,2022-02-10,06:11:19,5.0,0.0,0.0,"Mama earth charcoal bathing soap is best for smooth, healthy and glowing skin. I bought this product after reading the Mamaearth charcoal soap review. Best thing is charcoal soap price- easily affordable and with excellent results. My skin is so smooth and glowing after using this.",https://mamaearth.in/product/charcoal-nourishing-bathing-soap-with-charcoal-and-mint-for-deep-cleansing-5x75g,2021-06-28,2022-07-23,Andhra Pradesh
129,8906087776246,Charcoal Nourishing Bathing Soap With Charcoal and Mint for Deep Cleansing - 5x75g,375.00,body,5*75g,83.0,2021-08-03,16:05:46,5.0,0.0,0.0,Perfect soap with perfect price ,https://mamaearth.in/product/charcoal-nourishing-bathing-soap-with-charcoal-and-mint-for-deep-cleansing-5x75g,2021-06-28,2022-07-23,Punjab
130,8906087776246,Charcoal Nourishing Bathing Soap With Charcoal and Mint for Deep Cleansing - 5x75g,375.00,body,5*75g,83.0,2021-07-25,15:51:35,5.0,0.0,0.0,Quality is good but prices are high,https://mamaearth.in/product/charcoal-nourishing-bathing-soap-with-charcoal-and-mint-for-deep-cleansing-5x75g,2021-06-28,2022-07-23,National Capital Territory of Delhi
131,8906087775973,Milky Soft Diaper Rash Cream for Babies - 50g,299.00,skin,50g,25.0,2022-03-21,10:58:29,5.0,0.0,0.0,"Mamaearth rash cream for newborn is good. It gives effective results, comes in fairly good quantity, and is priced reasonably. ",https://mamaearth.in/product/milky-soft-diaper-rash-cream-for-babies-50g,2021-06-25,2022-08-26,National Capital Territory of Delhi
132,8906087776123,"Milky Soft Body Lotion for Babies with Oats, Milk and Calendula - 400ml",399.00,skin,400ml,92.0,2022-03-21,07:26:47,5.0,0.0,0.0,"The Body Milk Lotion price is reasonable for the numerous benefits it has for baby's skin, even for winter season. It is gentle and nourishing. So soft in use. ",https://mamaearth.in/product/milky-soft-body-lotion-for-babies-with-oats-milk-calendula-400ml,2021-06-25,2022-09-19,Madhya Pradesh
133,8906087775522,Vitamin C Oil-Free Moisturizer For Face with Vitamin C and Gotu Kola for Skin Illumination - 80 ml,319.00,skin,80ml,168.0,2022-05-31,04:34:33,3.0,5.0,3.0,"I was looking for a good moisturiser for my sensitive skin a few days ago when I came across this product and mamaearth vitamin c moisturizer price looked also affordable. It persuaded me in some way, and so I bought it. This is the greatest moisturiser I've ever used, and the best moisturiser to use after using vitamin C serum. This is something you must try!",https://mamaearth.in/product/vitamin-c-oil-free-moisturizer-for-face-with-vitamin-c-gotu-kola-for-skin-illumination-80-ml,2021-06-14,2022-09-19,Maharashtra
134,8906087775522,Vitamin C Oil-Free Moisturizer For Face with Vitamin C and Gotu Kola for Skin Illumination - 80 ml,319.00,skin,80ml,168.0,2022-04-27,09:33:36,4.0,5.0,4.0,mamaearth vitamin c moisturizer price is pocket freindly and quality is awesome...helped me with my acne problem...even Reduced dark spots and pigmentation around my lips and chin...very nice face moisturizer it is....gives perfect moistyurization throughout the day and makes my skin soft and supple.,https://mamaearth.in/product/vitamin-c-oil-free-moisturizer-for-face-with-vitamin-c-gotu-kola-for-skin-illumination-80-ml,2021-06-14,2022-09-19,Andhra Pradesh
135,8906087775522,Vitamin C Oil-Free Moisturizer For Face with Vitamin C and Gotu Kola for Skin Illumination - 80 ml,319.00,skin,80ml,168.0,2021-11-14,14:27:45,5.0,0.0,0.0,"Absolutely loved this product . Highly recommended for people with sensitive skin , who are afraid to use any chemical for their face.. this would be the best choice and worth the price.",https://mamaearth.in/product/vitamin-c-oil-free-moisturizer-for-face-with-vitamin-c-gotu-kola-for-skin-illumination-80-ml,2021-06-14,2022-09-19,Chandigarh
136,8906087775546,Tea Tree Oil-Free Face Moisturizer with Tea Tree and Salicylic Acid for Acne and Pimples - 80 ml,319.00,skin,80ml,127.0,2022-06-27,10:05:22,4.0,5.0,4.0,Honest one! I am just fed up bcz of acne from last one and half year. And seriously I am gonna cry if it does not go away now. Recently purchased this and the  Mamaearth tea tree moisturizer price is also so affordable and the quality seemed genuine by reading some of the reviews...Using it from last 2 weeks now...and yes! Results are visible...but it will take time to give perfect results....so keeping my patience and hoping for best!,https://mamaearth.in/product/tea-tree-oil-free-face-moisturizer-with-tea-tree-salicylic-acid-for-acne-pimples-80-ml,2021-06-11,2022-09-13,West Bengal
137,8906087775669,Skin Illuminate Face Serum for Radiant Skin with Vitamin C and Turmeric - 15g ,349.00,skin,15g,112.0,2022-03-22,05:47:17,5.0,0.0,0.0,"Yet another excellent product from Mamaearth’s goodie. Also, the Mamaearth Skin Illuminate Face Serum price is reasonable. I recommend it for those who look for the solution of skin brightening. ",https://mamaearth.in/product/skin-illuminate-face-serum-for-radiant-skin-with-vitamin-c-turmeric-15g,2021-06-03,2022-09-12,Maharashtra
138,8906087775669,Skin Illuminate Face Serum for Radiant Skin with Vitamin C and Turmeric - 15g ,349.00,skin,15g,112.0,2022-03-22,05:46:01,5.0,0.0,0.0,"I was searching for a serum for my pigmented skin and have tried so many products so far for my skin. Then, I read a Mamaearth skin illuminate face serum review online and got impressed with its composition. Within three weeks only, I can see the changes in my skin—a great product with great pricing. ",https://mamaearth.in/product/skin-illuminate-face-serum-for-radiant-skin-with-vitamin-c-turmeric-15g,2021-06-03,2022-09-12,Madhya Pradesh
139,8906087775669,Skin Illuminate Face Serum for Radiant Skin with Vitamin C and Turmeric - 15g ,349.00,skin,15g,112.0,2022-02-16,06:10:19,5.0,0.0,0.0,Fair price and amazing product.,https://mamaearth.in/product/skin-illuminate-face-serum-for-radiant-skin-with-vitamin-c-turmeric-15g,2021-06-03,2022-09-12,Andhra Pradesh
140,8906087775133,Tea Tree Spot Gel Face Cream with Tea Tree and Salicylic Acid For Acne and Pimples - 15 g ,299.00,skin,15g,157.0,2022-09-13,05:24:11,5.0,5.0,5.0,"You should consider this product if you want to remove pimples/acne spots effectively. The Best Cream to Remove Pimple Marks Fast I've been using it for 3-4 days and I've already noticed a difference. Must try guys. This one is fully worth the price. This may seem like a small quantity, but it will last quite a while. Those with acne-prone skin should definitely try this product.",https://mamaearth.in/product/tea-tree-spot-gel-face-cream-with-tea-tree-salicylic-acid-for-acne-pimples-15-g,2021-05-07,2022-09-13,Uttarakhand
141,8906087775133,Tea Tree Spot Gel Face Cream with Tea Tree and Salicylic Acid For Acne and Pimples - 15 g ,299.00,skin,15g,157.0,2021-05-16,05:39:42,5.0,0.0,0.0,Really good but some what prices high,https://mamaearth.in/product/tea-tree-spot-gel-face-cream-with-tea-tree-salicylic-acid-for-acne-pimples-15-g,2021-05-07,2022-09-13,Uttarakhand
142,8906087776079,Damage Repair Kit,"1,097.00",kit,No_data,82.0,2021-10-12,19:16:25,5.0,0.0,0.0,Good product with good price,https://mamaearth.in/product/damage-repair-kit,2021-05-04,2022-09-06,Goa
143,8906087775553,Ubtan Ultra Light Gel Oil-Free Moisturizer with Turmeric and Saffron for Deep Hydration - 200 ml,349.00,skin,200ml,179.0,2022-07-26,05:36:45,5.0,0.0,0.0,Such a nice gel in this price.It also helps in reducing scars too....overall good moisturizer ,https://mamaearth.in/product/ubtan-ultra-light-gel-oil-free-moisturizer-with-turmeric-saffron-for-deep-hydration-200-ml,2021-04-29,2022-09-12,Himachal Pradesh
144,8906087775553,Ubtan Ultra Light Gel Oil-Free Moisturizer with Turmeric and Saffron for Deep Hydration - 200 ml,349.00,skin,200ml,179.0,2022-07-26,05:36:44,5.0,0.0,0.0,Such a nice gel in this price.It also helps in reducing scars too....overall good moisturizer ,https://mamaearth.in/product/ubtan-ultra-light-gel-oil-free-moisturizer-with-turmeric-saffron-for-deep-hydration-200-ml,2021-04-29,2022-09-12,Odisha
145,8906087775553,Ubtan Ultra Light Gel Oil-Free Moisturizer with Turmeric and Saffron for Deep Hydration - 200 ml,349.00,skin,200ml,179.0,2022-03-22,07:42:38,5.0,0.0,0.0,"As one of the best skincare products in India, Mamaearth Ubtan Gel is rich in fats and vitamins that keep my skin healthy and nourished. Well worth its price too. ",https://mamaearth.in/product/ubtan-ultra-light-gel-oil-free-moisturizer-with-turmeric-saffron-for-deep-hydration-200-ml,2021-04-29,2022-09-12,Tamil Nadu
146,8906087775553,Ubtan Ultra Light Gel Oil-Free Moisturizer with Turmeric and Saffron for Deep Hydration - 200 ml,349.00,skin,200ml,179.0,2022-03-22,07:42:25,5.0,0.0,0.0,"Mamaearth Ubtan Ultra Light gel with turmeric is indeed a very nice product. It is very light on the skin and absorbs quickly. I have been using it for a month now. This Ubtan Ultra Light gel brightens skin, reduces dark spots, and brings a subtle glow to the skin. It moisturizes perfectly and is well worth the price.",https://mamaearth.in/product/ubtan-ultra-light-gel-oil-free-moisturizer-with-turmeric-saffron-for-deep-hydration-200-ml,2021-04-29,2022-09-12,Maharashtra
147,8906087775188,Ubtan Foaming Face Wash with Turmeric and Saffron for Tan Removal - 150ml,399.00,face,150ml,293.0,2022-05-29,15:56:51,5.0,0.0,0.0,I absolutely liked this product its brush is really  soft and i didn't expect such an amazing product at such am low price,https://mamaearth.in/product/ubtan-foaming-face-wash-with-turmeric-saffron-for-tan-removal-150ml,2021-04-12,2022-09-12,Punjab
148,8906087775188,Ubtan Foaming Face Wash with Turmeric and Saffron for Tan Removal - 150ml,399.00,face,150ml,293.0,2021-07-14,04:36:20,5.0,0.0,0.0,Good product low price ,https://mamaearth.in/product/ubtan-foaming-face-wash-with-turmeric-saffron-for-tan-removal-150ml,2021-04-12,2022-09-12,National Capital Territory of Delhi
149,8906087775089,Rice Water Shampoo For Damage Repair - 250ml,349.00,hair,250ml,175.0,2022-03-22,06:30:31,5.0,0.0,0.0,"There are so many benefits of rice water that we can use every day. I thus checked Mamaearth Rice Water Shampoo price online. It was in my budget and bought it, the product has worked very well. Good experience. ",https://mamaearth.in/product/rice-water-shampoo-with-rice-water-and-keratin-for-damage-repair-250ml,2021-04-10,2022-09-16,Goa
150,8906087775089,Rice Water Shampoo For Damage Repair - 250ml,349.00,hair,250ml,175.0,2022-03-22,06:30:09,5.0,0.0,0.0,"It really works!! This Mamaearth Rice Water shampoo price brings shine and smoothness to my hair. As the best rice water shampoo, it provides many nourishing benefits to hair. ",https://mamaearth.in/product/rice-water-shampoo-with-rice-water-and-keratin-for-damage-repair-250ml,2021-04-10,2022-09-16,Punjab
151,8906087774754,Ubtan Body Wash With Turmeric and Saffron for Glowing Skin - 300 ml,349.00,body,300ml,193.0,2022-07-24,05:59:10,5.0,0.0,0.0,"It is gentle yet effective body wash for sensitive skin, i loved the way it leaves my skin after the wash, soft and supple. Definitely worth the price, it has zero side effects . ",https://mamaearth.in/product/ubtan-body-wash-with-turmeric-saffron-for-glowing-skin-300-ml,2021-03-25,2022-09-12,Himachal Pradesh
152,8906087774723,Charcoal Body Wash With Charcoal and Mint for Deep Cleansing - 300 ml,299.00,body,300ml,97.0,2022-03-17,09:40:10,5.0,0.0,0.0,"Get happy skin in no time because Mamaearth Charcoal Body Wash benefits are more than you can count! It is great to use, adequately priced, is available everywhere, and nourishes my skin so well. Amazing! 
",https://mamaearth.in/product/charcoal-body-wash-with-charcoal-mint-for-deep-cleansing-300-ml,2021-03-25,2022-07-04,Maharashtra
153,8906087774723,Charcoal Body Wash With Charcoal and Mint for Deep Cleansing - 300 ml,299.00,body,300ml,97.0,2022-03-17,09:37:05,5.0,0.0,0.0,"Mamaearth Charcoal Body Wash Uses are more than you can expect out of it! It is easy to use, reasonably priced, and so natural on the skin. The after-effect feels good on my skin. ",https://mamaearth.in/product/charcoal-body-wash-with-charcoal-mint-for-deep-cleansing-300-ml,2021-03-25,2022-07-04,Andhra Pradesh
154,8906087774761,Vitamin C Body Wash with Vitamin C and Honey for Skin Illumination - 300ml,299.00,body,300ml,136.0,2022-03-21,11:07:00,5.0,0.0,0.0,Healthy skin comes with Mamaearth Vitamin C Body Wash for men and for women. It is easy to use and is fairly priced. Love using it! ,https://mamaearth.in/product/vitamin-c-body-wash-with-vitamin-c-honey-for-skin-illumination-300ml,2021-03-25,2022-09-12,Punjab
155,8906087774600,"Retinol Night Cream For Women with Retinol and Bakuchi for Anti Aging, Fine Lines and Wrinkles - 50 g",699.00,face,50g,71.0,2022-04-11,04:30:40,4.0,5.0,4.0,mamaearth anti aging cream price is expensive...but how it works on my skin and gives so much good results makes me ignore the price...keeps skin hydrated and reduces fine lines....and keeps my skin healthy...,https://mamaearth.in/product/retinol-night-cream-for-women-with-retinol-bakuchi-for-anti-aging-fine-lines-and-wrinkles-50-g,2021-03-25,2022-09-14,Gujarat
156,8906087774600,"Retinol Night Cream For Women with Retinol and Bakuchi for Anti Aging, Fine Lines and Wrinkles - 50 g",699.00,face,50g,71.0,2021-02-20,04:30:23,5.0,0.0,0.0,"Love? this retinol cream. quantity is less for the price. But it worths for its price. Use twice a day. You will see your skin glows. This is my first purchase. Thanks, Mamaearth ",https://mamaearth.in/product/retinol-night-cream-for-women-with-retinol-bakuchi-for-anti-aging-fine-lines-and-wrinkles-50-g,2021-03-25,2022-09-14,National Capital Territory of Delhi
157,8906087774204,Niacin Face Toner with Niacinamide and Witch Hazel for Acne and Open Pores - 200 ml,399.00,face,200ml,90.0,2022-03-16,12:40:03,5.0,0.0,0.0,"Mamaearth Niacin Toner is one of the best solutions for reduces acne marks. My face looks clearer than before and healthier. It can be used daily and comes at a very reasonable price. 
",https://mamaearth.in/product/niacin-toner-for-face-with-niacinamide-with-hazel-for-acne-and-open-pores-200-ml,2021-03-25,2022-09-17,Rajasthan
158,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2022-03-21,08:37:31,5.0,0.0,0.0,It has been 2 weeks since I have been using Mamaearth Salicylic acid based face wash twice a day. It has been very good at reducing acne and excess oil deposits. The Salicylic face wash ingredients are natural and safe and wouldn’t cause harm. It is suitable for acne-prone skin. It helped me in reducing my skin’s sebum production and cleans pores. Comes at an affordable price too.,https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,Karnataka
159,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2022-01-07,12:26:50,5.0,5.0,5.0,"This mamaearth tea tree face wash price is amazing guys. It gives a fresh and cooling sensation to my skin because of the presence of tea tree oil in it. With regular application, this face wash helps to dry out acne and pimples fast, I've oily skin. Every now and then my face breaks out. But when I first time used this within 4 wash my pimples were gone! I'm not jocking guys. This face wash does wonders. I use it two times daily, after waking up in the morning and before going to bed. ",https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,Arunachal Pradesh
160,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2021-05-18,09:41:30,5.0,0.0,0.0,It is good and worth the price. If you guys have provided an option for refilling it would be great. ,https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,Rajasthan
161,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2021-05-18,09:41:30,5.0,0.0,0.0,It is good and worth the price. If you guys have provided an option for refilling it would be great. ,https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,Uttar Pradesh
162,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2021-05-18,09:41:30,5.0,0.0,0.0,It is good and worth the price. If you guys have provided an option for refilling it would be great. ,https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,National Capital Territory of Delhi
163,8906087774259,Tea Tree Foaming Face Wash with Tea Tree and Salicylic Acid for Acne and Pimples - 150ml,399.00,face,150ml,573.0,2021-05-18,09:41:30,5.0,0.0,0.0,It is good and worth the price. If you guys have provided an option for refilling it would be great. ,https://mamaearth.in/product/tea-tree-foaming-face-wash-with-tea-tree-salicylic-acid-for-acne-pimples-150ml,2021-03-25,2022-09-17,Haryana
164,8906087774532,Tea Tree Face Serum for Acne and Pimples - 30 ml,599.00,face,30ml,150.0,2022-03-16,12:37:22,5.0,0.0,0.0,"Recently, I started using Tea Tree Serum by Mamaearth and the results have been so satisfying. It is reasonably priced, convenient to use, and has natural goodness. It’s lovely!",https://mamaearth.in/product/tea-tree-face-serum,2021-03-25,2022-09-02,Gujarat
165,8906087773627,Vitamin C Skincare Regimen Kit,"1,247.00",kit,No_data,53.0,2022-05-16,06:30:56,4.0,0.0,0.0,"Really Amazing!! After trying so many brands, I tried this Mamaearth Vitamin C Kit price, and I can say that it is the best skin treatment kit I have seen. It has helped me achieve clean, clear, and glowing skin. I would say that Mamaearth Vitamin C Face Kit Price is well worth its benefits! Must-Try!!",https://mamaearth.in/product/vitamin-c-skincare-regimen-kit,2021-03-25,2022-09-06,Andhra Pradesh
166,8906087773627,Vitamin C Skincare Regimen Kit,"1,247.00",kit,No_data,53.0,2022-04-11,04:15:50,4.0,5.0,4.0,When I was thinking of buying it...My mind was just struck about this mamaearth vitamin c kit price...that is it worthy or not? Will it suit me or not..but now m using it contantly...so I can say Totaly worth it..,https://mamaearth.in/product/vitamin-c-skincare-regimen-kit,2021-03-25,2022-09-06,Uttar Pradesh
167,8906087774273,Tea Tree Hair Oil with Tea Tree and Ginger Oil for Dandruff Free Hair - 250ml,499.00,hair,250ml,118.0,2022-05-03,10:31:01,4.0,5.0,4.0,This tea tree oil for hair dandruff has made my life easy...Texture is good and it feels nice on my hair...gives perfect nourishment and keeps hair dandruff free....and the good thing is mamaearth tea tree oil price is also affordable...so much benefits in such price ..Its a win win.,https://mamaearth.in/product/tea-tree-hair-oil-with-tea-tree-ginger-oil-for-dandruff-free-hair-250ml,2021-03-25,2022-09-14,Himachal Pradesh
